directorId,directorName,movieId
1572167,Sophie Robinson,381071
36602,Peter Berg,10159
1265315,Vitali Mansky,411025
7483,Lech Majewski,57829
112886,Jan Gissberg,47542
15148,Jon Amiel,1049
132722,Curtis Crawford,280874
127885,Tarô Ohtani,138853
1001976,Christopher Hatton,185471
93911,Terence Davies,277713
95293,Busby Berkeley,221346
1299467,Sharmeen Obaid-Chinoy,369364
121136,Zhang Meng,380007
15277,Jon Favreau,6795
108914,Mitchell Leisen,32120
4037,Ron Shelton,29973
112588,Kirby Dick,87945
1032,Martin Scorsese,7944
1020732,Marzieh Makhmalbaf,44069
16767,Aki Kaurismäki,30366
1523983,Tony Brownrigg,75101
5342,Mike Nichols,36492
563461,Stan Brakhage,97514
82505,Gordon Hessler,21840
1152,Oliver Stone,2604
6012,Daniel Auteuil,62580
15778,Brian Pimental,13205
109910,James D. Scurlock,33003
4415,Federico Fellini,19426
231866,Emilis Velyvis,190469
228260,Gianfranco Piccioli,199985
21479,Andrew Stevens,222870
59438,Mark Joffe,9648
559299,Abe Sylvia,70695
129697,Yuri Kantake,43635
95901,Bruno Dumont,36143
65608,Leon Gast,253295
34170,Frank R. Strayer,3941
77698,David Denneen,14215
38595,Michele Massimo Tarantini,89817
305750,Patrik-Ian Polk,112735
993018,Jacek Bromski,38371
82505,Gordon Hessler,22033
1227826,Paul Annett,162934
578,Ridley Scott,11976
125729,Kim Jeong-kwon,81760
232858,Sarik Andreasyan,413953
128639,Armand Mastroianni,70121
1058968,Ross Finkel,239155
77523,Steve Anderson,14892
100888,Chuck Jones,52954
225148,Brett Simmons,222911
4755,David R. Ellis,326
1266451,Theo Love,231263
1180566,István Gaál,263112
102429,Roger Corman,22694
938835,Marina Zenovich,377210
122186,Daisuke Nishio,39101
81165,Archie Mayo,22688
143353,Marcel L'Herbier,67455
45672,Bruno Mattei,110261
578,Ridley Scott,1492
109846,Alex Nicol,34078
323,Curtis Hanson,11004
236855,James W. Roberson,52702
931328,Christopher Zalla,322766
7256,Lee Tamahori,36669
32813,Dominique Othenin-Girard,11361
18592,Tom Gries,37308
56209,Jean-Pierre Dardenne,63831
16328,Adam Brooks,8390
36602,Peter Berg,37178
88857,Dome Karukoski,58764
557254,Anatoly Eyramdzhan,103301
80878,Nikos Zapatinas,16803
18669,J. Lee Thompson,1688
231385,Alastair Orr,265018
145304,Udayan Prasad,124613
46802,George Ratliff,33068
68359,Christian I. Nyby II,229097
1574580,Mark Netter,334894
1512324,Isti Madarász,393134
1037369,James Williamson,139589
76349,Bradley Beesley,97252
1032103,Rakesh Roshan,25516
91452,Amir Bar-Lev,43924
1148695,Jochen Taubert,128264
74971,Jem Cohen,128133
1067609,Masayuki Akehi,83088
152190,Carol Wiseman,131903
46712,Douglas Sirk,75046
78298,Mike Nawrocki,314580
8500,John Ford,56143
78996,Antonio Hernández,20316
1744,Robert Wise,164123
6767,Larry Charles,13007
55806,Denis Dercourt,329724
1155927,Kurt P. Vincent,378379
66718,Alan Mak,11647
52325,Allan A. Goldstein,34746
2778,Dennis Hopper,624
12859,Steven Lisberger,22379
550669,Andrew Rossi,63144
56435,Stephen T. Kay,10461
1332317,Aik Karapetian,277686
1204878,Boris Peskine,219924
28523,Dietrich Brüggemann,254721
117949,Ivo Caprino,18901
53583,Alison Murray,281908
938945,Gregor Nicholas,124680
145612,Guy Moshe,43638
45423,Kris Swanberg,306197
222864,N.C. Heikin,55651
935359,Eugène Green,281968
99280,Mark Zakharov,27939
19333,Dick Richards,72574
21598,Ralph Thomas,68242
6449,Warren Beatty,9452
15389,Louis Malle,55370
95456,Elio Petri,129564
30715,Terrence Malick,11400
2801,Andrzej Wajda,47430
18627,Paul Morrissey,25944
989456,Andreas Dalsgaard,326649
112567,Harry Harris,34573
74631,Zev Berman,13548
16566,George P. Cosmatos,37227
146864,Damon Thomas,47868
50778,Giuseppe Vari,105120
73072,Maria Blom,258126
1262724,Amy Hardie,228221
227911,Andrew Ruhemann,58515
118355,Lee Lik-Chi,41387
1107213,Joel Heath,137381
224,David Cronenberg,33691
129564,Radu Muntean,336216
15218,James Gunn,45132
69593,Michael J. Bassett,12576
225814,Mikkel Brænne Sandemose,56937
2632,Chris Rock,14434
84437,Gabriela Tagliavini,68202
239473,Romolo Guerrieri,85784
20173,Don McKellar,209185
68424,Michael Powell,130882
5629,Freddie Francis,62108
84034,Clarence Brown,115109
18320,Bronwen Hughes,38223
144194,Togan Gökbakar,31060
16513,John G. Avildsen,39211
21452,John Rich,47263
239473,Romolo Guerrieri,91060
95066,Sergei Parajanov,103590
5446,David Hand,66997
1204938,Engin Orbey,220002
548474,Wong Jing,58414
1884,Steven Soderbergh,1389
67756,Michael Austin,37345
5030,Edgar G. Ulmer,117026
56635,Steve Barker,9017
9339,Lilly Wachowski,604
79680,Luke Meyer,324263
1049945,Levan Koguashvili,110555
80924,Björn Stein,52520
10790,Sam Wood,90957
16862,Claude Lelouch,37335
27005,Don Michael Paul,290729
79437,Ben Sombogaart,2286
53671,Rakeysh Omprakash Mehra,206324
1931,George Axelrod,52867
1144622,Paul Humfress,42241
1157604,Dan Krauss,174351
11454,George Bowers,53950
12964,Michael Ritchie,10136
21905,Danny Pang,51322
171374,Marian Quinn,68876
124237,Stephen Quay,44502
6046,Roland Emmerich,2927
1776,Francis Ford Coppola,28503
116602,Frederico Serra,30447
72101,Martin Gero,13019
49552,Franco Brusati,198657
970793,Bradley Cox,148184
3180,David Veloz,22318
107762,Alexander Sokurov,44513
61824,Mick Garris,10004
20718,Claude Berri,2882
19969,Pat O'Connor,32059
1067066,Kyle Jefferson,118251
77656,Gary Hustwit,77269
1211414,Debbie Tucker Green,287623
94916,Phil Flores,15495
18626,Andy Warhol,169496
105084,Cirio H. Santiago,98377
1904555,Aaron Cohen,367524
1055778,James F. Collier,292062
1039971,Ulrike Ottinger,257291
25236,Johnnie To,14016
6295,Catherine Breillat,39770
14614,Joseph Vilsmaier,278978
85340,Eric Lartigau,304410
5369,George C. Wolfe,290542
1271115,Patrick McGuinn,272072
32983,Douglas McGrath,44412
73740,Valérie Minetto,12807
1896,Don Cheadle,316000
40549,Daniel Petrie,98864
635017,Milan Luthria,127531
19457,Mark Robson,40765
188162,Russ Parr,37715
57270,Robert Schwentke,262500
1376728,Seamus Walsh,312100
7908,Frank Oz,11353
554342,Jacob Rosenberg,106344
88623,Jim Stenstrum,13151
61921,Courtney Solomon,10008
92062,Daniel Zirilli,397003
1285352,Yang Woo-Seok,242452
12962,Jon Turteltaub,27022
19304,John Schlesinger,10518
137492,Veiko Õunpuu,46847
93079,León Klimovsky,129577
1963,Danièle Thompson,18300
607,Zhang Yimou,45861
1670158,Federica di Giacomo,412698
54607,Bahman Ghobadi,29270
133635,David L. Cunningham,1783
1491995,Rick de Oliveira,19153
32427,W.S. Van Dyke,20643
1336,Jet Li,15770
9339,Lilly Wachowski,7459
17608,Rowan Joffe,204922
239386,Yasuharu Hasebe,107643
1140442,Roger Ross Williams,159006
99388,Darren Doane,295884
189917,Ashley Pearce,389396
1444764,Michele Civetta,191476
111389,Simon Sandquist,33788
10249,Volker Schlöndorff,198667
4600,Joe Dante,11551
239033,Paul Grimault,22504
11523,Georges Méliès,104462
1061511,Jake Newsome,115290
64139,Joshua Michael Stern,22473
1006734,Jaimie D'Cruz,95756
103150,Malcolm Venville,29182
29755,Erle C. Kenton,3074
8819,Billy Bitzer,191595
129952,Sean McNamara,50794
5714,Carlos Saldanha,9928
77965,Morten Tyldum,15177
57207,Tony Jaa,43209
1000953,Wes Llewellyn,33501
58861,Russell Rouse,40744
2106,Walt Disney,45665
1108071,Sean Dunne,138061
83245,Charles Hood,324291
1265105,Zhora Kryzhovnikov,229974
131791,Vlad Yudin,44952
1650,François Truffaut,2455
33139,Christopher Coppola,33927
96676,Tomm Moore,110416
93905,Allan Dwan,77775
69237,Joe Berlinger,84347
6159,Ron Howard,11374
8557,Fernando Meirelles,8338
98419,Richard Griffin,122052
26648,Luis Llosa,71072
8328,John Milius,20713
65061,Andrea Štaka,10420
82939,Toby Wilkins,13220
15488,Ken Loach,1376
186758,Jon Sherman,20718
1243,Woody Allen,5143
144221,Brad Furman,325789
1392147,José Luis Sepúlveda,343227
78747,Mani Ratnam,329135
793,Luis Buñuel,35031
111411,Ahn Sang-Hoon,79374
1230331,Daina Reid,46660
1352096,Nia Di Nata,286239
48995,Christian-Jaque,98302
5696,Bruce Beresford,123772
45279,Albert Zugsmith,5744
40277,Stuart Blumberg,112200
140354,Ulu Grosbard,97406
39804,Dito Tsintsadze,48856
38585,Marino Girolami,103122
1098038,Malika Zouhali-Worrall,332746
1424389,Chris Blaine,323694
40476,Maren Ade,33809
1116035,Casey Walker,90118
12920,David S. Ward,9942
98539,Frank Zappa,69019
95760,Erik Skjoldbjærg,16229
130646,Nobuhiro Doi,60604
1375135,Bryan Bockbrader,298032
1442721,Marah Strauch,292081
968069,Jason Banker,289190
70055,Jack Gold,153641
107331,John Llewellyn Moxey,278758
567933,Chris Peckover,74008
1404615,Ryan Welsh,321645
17386,Laurent Cantet,284290
112002,Greg Whiteley,41566
153669,Bernard Girard,85023
34262,Bertrand Blier,42337
25854,Lucas Belvaux,71732
47399,Frank Tashlin,35188
29625,Peter Godfrey,165300
15890,James Foley,10543
73624,Giorgio Stegani,187771
148098,Hiroshi Negishi,14829
166291,Tony To,189197
229931,Asghar Farhadi,43766
1272849,Kristin Hanggi,306952
16919,Olivier Dahan,60672
6495,Mira Nair,45514
69134,Dick Huemer,187993
150975,Hong Sang-soo,354275
89596,Joaquim Dos Santos,43641
66829,Sabbir Khan,271200
35475,Sean S. Cunningham,40217
589159,Matt Piedmont,248946
1010063,Ichiro Itano,37629
1048342,Run Wrake,110073
5281,Spike Lee,23676
139280,Jay Chapman,354818
67924,Steno,54166
94218,Roy Del Ruth,94209
63429,Kwak Jae-yong,19486
4319,Stacy Peralta,18529
81582,Chris Stapp,17303
70109,Benny Chan,49514
144045,Winchell Smith,51392
53914,Jean Eustache,84823
17167,Andy Tennant,19754
13776,John Frankenheimer,52661
96198,Tod Lending,410455
31384,Jordi Mollà,131907
53090,Eran Riklis,282502
1090812,Stephen Elliott,94901
77086,Jonas Pate,14583
26713,Chuck Russell,9599
448563,Laurent Boutonnat,77728
36045,John Huckert,67810
545763,Marlen Khutsiyev,54970
47062,Daniel Lind Lagerlöf,52784
123248,Jørgen Lerdam,207323
81285,Stuart Heisler,104083
1769,Sofia Coppola,1887
139355,Wan Laiming,47759
592609,Benjamin Cantu,79919
1924,Jeroen Krabbé,53119
1049535,Matthew Patrick,288668
6835,Walter Bernstein,47876
1285799,Richard Ray Perez,41316
50303,Michael Pate,31179
26882,Kiyoshi Kurosawa,72834
19244,Michael Winner,26119
574848,Tim Wolochatiuk,121135
113102,Tom Moore,34760
240375,Valentin Thurn,74113
106239,Emile de Antonio,172014
56872,Arne Glimcher,40082
40,Orson Welles,986
15378,Carol Reed,36815
50567,Melvin Frank,42458
131443,Gus Meins,268350
56268,Todd Alcott,198182
99199,David R. Loxton,27864
223988,Giuseppe Bertolucci,115187
10146,Jacques Tourneur,27446
10781,Michael Apted,10491
41644,Assi Dayan,234154
60050,Dana Lustig,107743
932510,Florian Opitz,135317
93286,Cate Shortland,16605
130050,Colin Theys,84449
35052,Tony Bui,4154
76245,Adam Carolla,291362
166469,Jonas McCord,28308
12881,Gary Goldman,20421
16988,Maurice Pialat,4734
35256,Damiano Damiani,4196
58614,SABU,36246
59410,Bob Odenkirk,9809
26760,Tsui Hark,10619
1491544,Anthony Hackett,352166
87926,Michael John Warren,15199
232002,Peter Hutchings,306943
1056121,Ryan Coogler,312221
122402,Kari Väänänen,62775
66718,Alan Mak,16411
1018336,Nathan Morlando,393732
1523168,Joseph Wartnerchaney,364088
88077,Alex Zamm,289728
545053,Aaron Katz,55934
8029,Jimmy Hayward,175574
13294,Gene Kelly,17640
11012,Michael Dougherty,140149
1087439,Raoul O'Connell,39953
118606,Janus Metz Pedersen,37828
81853,Shigeyasu Yamauchi,17433
137551,Edvins Snore,31688
931473,Erik Blomberg,84944
509442,Yuya Ishii,182827
99916,Herschell Gordon Lewis,28180
32327,Ken Russell,84922
1413616,Jörg A. Hoppe,318042
8969,Chris Menges,70423
5281,Spike Lee,31715
51875,Andrew V. McLaglen,38800
30817,Giorgio Gentili,70387
132957,Raoul Servais,153272
68662,Andrea Bianchi,24919
86194,James Sbardellati,15895
55779,John Schneider,325186
583536,Marcus Vetter,402919
80215,Charles Stone III,309581
1247816,Nobuyoshi Habara,55426
20387,Clea DuVall,351242
21171,Gérard Jugnot,2594
10249,Volker Schlöndorff,10171
1359995,Matt Wiele,266433
106491,Mark Griffiths,80609
93301,Jun Falkenstein,15400
5656,Noah Baumbach,10707
56207,Philippe Garrel,115108
150605,Edmond T. Gréville,43092
96439,Nanette Burstein,113273
102109,Brett Morgen,29047
848030,Suzi Yoonessi,71394
90992,Carlos Varela,158009
1157635,Matt Norman,34836
7847,Jim Wilson,17236
586652,Arivazhagan Venkatachalam,66536
16544,Ted Kotcheff,26405
30689,Greydon Clark,31128
36425,McG,9471
1710652,Anonymous,123678
69331,Ethan Wiley,28791
145605,Harry Beaumont,161315
231705,Matt Eskandari,224778
1372873,Rebecca Cremona,297018
68359,Christian I. Nyby II,229094
97827,Jose Prendes,120478
1632457,Yun Jun-hyung,369443
440885,Jérôme Laperrousaz,74681
110348,William Heise,32571
1214133,Lamont Johnson,241797
17114,John Cameron Mitchell,27585
34580,Henri Verneuil,98302
4634,Jasmila Zbanic,317
58021,Tinto Brass,135536
229164,Mike Stoklasa,280617
30561,Jun Fukuda,18627
120337,Duke Mitchell,70490
66718,Alan Mak,62977
6162,Paul Bettany,287426
936870,Vyacheslav Kaminsky,89070
1114972,Josh Bishop,381046
22558,Nils Gaup,2172
2765,Nicholas Ray,83354
99314,Yılmaz Erdoğan,171160
29646,Charles Jarrott,3024
27728,Leslie H. Martinson,32677
2226,Sydney Pollack,27453
17350,Kevin Macdonald,208039
19000,Wayne Kramer,7304
1806868,Jérémie Degruson,413644
97087,Michael D. Akers,151693
8838,Elmer Clifton,106355
11091,Brett Ratner,5175
934032,M. Blash,176079
234824,Eugenio Mira,62103
55046,Etgar Keret,6391
83730,Jonathan English,38543
18176,Gilles Marchand,1917
18627,Paul Morrissey,1686
15206,Jim McBride,11465
48055,Paul Leni,131366
82461,Seijun Suzuki,39506
941733,Juan Bautista Stagnaro,127468
1396219,Inari Niemi,287301
24559,Santiago Otheguy,7274
940856,Juan Antonio de la Riva,128177
545053,Aaron Katz,412302
1203131,Giorgos Servetas,218393
213316,Nick Whitfield,46909
1205579,Glenn Miller,275985
1518676,Tatsuya Oishi,357786
235112,Aleksandr Kott,248747
39819,Wayne Wang,17379
69238,Bruce Sinofsky,17204
108914,Mitchell Leisen,80364
324,Scott Silver,56830
1032,Martin Scorsese,8649
191677,Alex Segal,120539
18209,Claude Miller,48336
93550,Nikolay Lebedev,380111
1532987,Scott Hartford-Davis,268788
9789,Robert Altman,22479
76904,Brigitte Roüan,57327
31119,Sylvain White,1931
232711,Alexandru Solomon,60434
1884,Steven Soderbergh,34024
37630,Shekhar Kapur,41903
1838863,Bret Fetzer,270397
90657,David Mallet,26598
121829,Barnet Kellman,81367
236467,Rafael Portillo,31243
31039,Nonzee Nimibutr,54117
97901,Christopher Ray,342927
30397,Valery Todorovsky,54514
67783,Gary Rosen,281556
35256,Damiano Damiani,117890
131405,James W. Horne,82036
83224,Jamie Thraves,153141
1001089,Xie Jin,184868
21085,Alex Proyas,205584
23393,Barbet Schroeder,11892
1436340,Cyprien Vial,318373
85456,Mahesh Manjrekar,86279
1155588,Jamal Belmahi,134908
64222,Mark Herrier,39875
7467,David Fincher,210577
62048,Kirk Wise,10020
37362,Henry King,61564
14643,William A. Wellman,184936
116133,Hubert Cornfield,46495
1017996,Peter McCarthy,41578
56746,Greg Spence,25750
92831,Herman Yau,39857
51521,Robert Greenwald,13372
133116,Toshio Hirata,14088
116357,Scott Stewart,38321
12881,Gary Goldman,35614
13776,John Frankenheimer,31915
5575,Akiva Goldsman,137321
73690,Franco Amurri,12719
17282,Takashi Miike,20646
153367,David Lewis,27215
21198,Peter Sohn,24480
1050251,Alrick Brown,81215
225065,René Bonnière,61813
57885,Michael Wadleigh,10725
11523,Georges Méliès,32673
109340,Stéphane Kazandjian,93461
234358,Leslie Woodhead,122190
4410,Roberto Rossellini,307
37497,Pere Portabella,84028
107762,Alexander Sokurov,77560
13848,Charlie Chaplin,53421
1276872,Lee Ju-hyoung,241885
8684,Dan Bradley,60747
1150,Brian De Palma,42589
88796,Sangeeth Sivan,199687
29962,King Vidor,32004
122520,Ryan Barton-Grimley,39240
4410,Roberto Rossellini,96546
49892,Fernando Di Leo,127092
131186,Tetsuya Nakashima,31512
9915,Guy Hamilton,682
11523,Georges Méliès,133063
18254,Simon Wincer,9588
93025,Nancy Savoca,125548
58075,Bill L. Norton,55044
68687,Bill Forsyth,46924
1171055,Александр Гордон,48775
17884,Jeff Baena,244566
40250,Paul Dinello,13141
29317,R.G. Springsteen,144471
127101,Éva Zsurzs,41689
19665,John Boorman,16635
8626,Gerd Oswald,82963
994163,Lee Friedlander,367536
119419,Deon Taylor,38033
9894,Bernhard Wicki,1566
12386,Nelson Pereira dos Santos,146075
1403494,Jonathan A. Rosenbaum,149206
167407,John Alan Schwartz,15902
234749,Carlos Bolado,62045
1126318,Anca Damian,147698
125544,Tim Fywell,14766
35452,Corey Yuen Kwai,42012
54767,Mika Kaurismäki,42960
89226,William Nigh,22965
582632,Lisa Leeman,290504
80702,Kenji Misumi,41482
22020,Barbara Kopple,33324
64763,François Desagnat,17825
230335,Jeff Lipsky,18549
98865,Mark Polonia,298228
125354,Guru Dutt,53767
21085,Alex Proyas,9495
18574,Budd Boetticher,43114
3026,Rob Reiner,109404
125543,Michael Lindsay-Hogg,20556
7832,Oliver Hirschbiegel,319337
87183,Mark Young,15425
51875,Andrew V. McLaglen,21027
1905256,Ron Casden,73265
89669,A. Edward Sutherland,28423
30477,Peter Werner,64191
54025,Karyn Kusama,19994
109978,Ian Fitzgibbon,91551
55916,Gabriele Salvatores,24168
175726,Jorge Montesi,124581
151839,Seymour Robbie,50372
1150813,Ramin Niami,253851
80727,Frank Tuttle,285398
109744,Ryan Polito,394415
83284,Dee McLachlan,18596
544625,Viktor Tregubovich,142808
230854,Liam Saury,60290
58189,Justin Lin,14290
98835,Georgiy Daneliya,20870
84470,Ilan Duran Cohen,220731
97180,Steve Loter,13683
10249,Volker Schlöndorff,20815
1019507,Peter Mervis,76012
57138,Tony Bill,26333
112588,Kirby Dick,35935
3146,Billy Wilder,39871
1098592,Bahram Beizai,43980
54273,Philippe Claudel,218993
1065698,Norman McLaren,128679
134945,Gian Paolo Cugno,46128
106345,Neri Parenti,30459
550175,Michel Brault,262296
76245,Adam Carolla,359093
143663,Vladimir Khotinenko,52256
2087,Richard Fleischer,72447
146225,Silvio Narizzano,218624
5877,Vincenzo Natali,10133
73391,Frédéric Berthe,80015
60922,Josh Gordon,41210
100503,Raymond Martino,42911
21768,Sylvain Chomet,9662
219961,Kim Farrant,245846
81476,Ariel Vromen,22105
41159,Ferdinando Baldi,89315
40054,Andrew L. Stone,37605
45091,Coleman Francis,31123
182,Mat Whitecross,41116
1024313,Jim Swaffield,100450
143463,Dave Fleischer,31309
115226,Eric Mendelsohn,68412
37361,Anatole Litvak,86082
120247,Andrew Gurland,42889
1002601,Lisandro Alonso,114246
183659,Marina Sargenti,70351
51967,Jeanne Labrune,172973
998555,Victor Kossakovsky,102873
206811,Jocelyn Towne,253287
113601,Jerzy Hoffman,36627
7017,Roger Michell,59210
5216,Gus Van Sant,1956
1126,Krzysztof Kieślowski,110
6817,Agnès Varda,238952
1064994,Sean McAllister,359204
97618,David DeCoteau,27651
84931,Michael Cuesta,76785
46230,Nagisa Ōshima,111718
84554,Grant Gee,15260
20212,Dermot Mulroney,59296
90,Isabel Coixet,110909
41040,Tony Gatlif,47105
7501,Ronald Neame,5179
223418,Jeremy Earp,65435
101520,John Gilling,39262
150003,Graham Heid,3170
43553,Jerzy Skolimowski,198646
140909,Zak Knutson,17041
81285,Stuart Heisler,121001
87354,Rumi Jaffery,26153
1063221,Tetsuya Watanabe,48405
1108,Shane Black,5236
21305,Lloyd Bacon,218213
89467,Bob Giraldi,22617
10092,Robert J. Flaherty,284793
168330,Ben Lewin,271304
86004,Joseph H. Lewis,43314
1582981,David Fisher,85948
90,Isabel Coixet,2266
1263201,Swamy M. Kandan,228606
34453,Kevin Bray,13950
21678,Olivier Assayas,64901
150989,Bradley Kaplan,345874
589479,Bryan Poyser,88138
95022,Trudie Styler,97400
137213,Chris Browne,46686
19228,Jim Fall,82099
58375,Andy Fickman,88042
71570,Justin Chadwick,192136
64508,Sidney J. Furie,38132
994163,Lee Friedlander,326923
58053,Pang Ho-cheung,84705
41549,Andrew Fleming,242042
76408,Shoji Kawamori,26368
92015,Lu Chuan,355277
120969,Thom Andersen,153556
83923,Seiji Mizushima,37048
88970,Ralph Ziman,55146
124001,Hua Shan,66160
25826,Mario Bava,129627
4786,Richard Attenborough,34193
544845,Glauber Rocha,67062
230965,Arne Toonen,82028
34751,Ray Enright,125578
83198,Allan Arkush,29628
1163471,Mukunda Michael Dewil,180948
82678,Harry Lachman,38461
32427,W.S. Van Dyke,43890
26882,Kiyoshi Kurosawa,138827
1725962,Hrund Gunnsteinsdottir,431242
1261815,Stephen Lyle,220903
80948,William Lau,382581
20412,Michael Anderson,2965
1201130,Eddie Mullins,216521
1149070,Satish Motling,337456
120135,Rocco Papaleo,43200
97646,Joan Micklin Silver,17362
81818,Agnès Obadia,199661
101108,Alberto De Martino,200863
